,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,price
0,2012-01-03,0.3224391020793147,0.3213997151819966,0.3250567834028002,0.3208992709398172,0.06688976491952331,0.3224391020793147,0.3213997151819966,0.3250567834028002,0.3208992709398172,0.06688976491952331,45.88167953491211
1,2012-01-04,0.32001387769433565,0.3240558949184413,0.3243638822221143,0.3199368808684174,0.0595142855960984,-0.0024252243849790522,0.0026561797364446638,-0.0006929011806858787,-0.0009623900713998101,-0.007375479323424909,46.26087951660156
2,2012-01-05,0.32155370883383316,0.32259306060486204,0.3228625494955759,0.3183585513159607,0.06167131753444717,0.0015398311394975162,-0.001462834313579242,-0.0015013327265384069,-0.001578329552456681,0.0021570319383487704,46.05205535888672
3,2012-01-06,0.32251606377894376,0.3209377693527763,0.32428688539619605,0.32074527728798063,0.05618573136378114,0.0009623549451105995,-0.0016552912520857443,0.0014243359006201328,0.002386725972019943,-0.0054855861706660305,45.81575012207031
4,2012-01-09,0.3217461657723396,0.3228625494955759,0.32359394908922096,0.3205143219365151,0.05534271780001406,-0.0007698980066041528,0.0019247801427996203,-0.0006929363069750893,-0.00023095535146555601,-0.0008430135637670783,46.090518951416016
5,2012-01-10,0.32563422447089796,0.3245178407476616,0.32794395361699963,0.3235169522633027,0.06804346693030316,0.00388805869855835,0.0016552912520856888,0.0043500045277786725,0.003002630326787603,0.012700749130289103,46.32681274414063
6,2012-01-11,0.32043732511059686,0.3224776004922738,0.3229395463214942,0.31982138562954,0.08836509243134351,-0.005196899360301099,-0.002040240255387793,-0.005004407295505442,-0.0036955666337626925,0.020321625501040344,46.03556823730469
7,2012-01-12,0.32478732963837553,0.3244408439217434,0.32582671653569356,0.3224391020793147,0.0722289004620533,0.0043500045277786725,0.0019632434294695744,0.002887170214199375,0.0026177164497747096,-0.01613619196929021,46.31583404541016
8,2012-01-13,0.3224006036663556,0.32182316259825783,0.3238249395669757,0.3197828872165809,0.06120626936425271,-0.002386725972019943,-0.0026176813234855545,-0.002001776968717839,-0.002656214862733819,-0.011022631097800585,45.94213485717773
9,2012-01-17,0.3266351129552569,0.32424838698323694,0.3285983915110156,0.32386343797993483,0.05333013439670399,0.004234509288901289,0.0024252243849791078,0.004773451944039886,0.004080550763353952,-0.007876134967548722,46.288360595703125
