,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,price
0,2019-03-20,0.7340662336760579,0.6930141777634047,0.744503194344438,0.6888394041130781,0.11828936311533565,0.7340662336760579,0.6930141777634047,0.744503194344438,0.6888394041130781,0.11828936311533565,35.14057540893555
1,2019-03-21,0.6956582417738756,0.6816031050127861,0.6957973778919981,0.6707486829049116,0.08879753236754842,-0.03840799190218236,-0.01141107275061859,-0.048705816452439876,-0.01809072120816646,-0.02949183074778723,34.56195831298828
2,2019-03-22,0.6790982302055647,0.6763150300769712,0.6951015911311316,0.6701920322621675,0.042504264515707005,-0.016560011568310884,-0.005288074935814846,-0.000695786760866568,-0.0005566506427441276,-0.046293267851841416,34.29381561279297
3,2019-03-25,0.6763150300769712,0.6839688437018849,0.687447830591345,0.6679654827763182,0.022185545430300956,-0.002783200128593455,0.007653813624913686,-0.007653760539786614,-0.0022265494858493273,-0.02031871908540605,34.68191909790039
4,2019-03-26,0.6818814303341582,0.6797940169664312,0.6923183910025381,0.6704703575835396,0.02539588291828735,0.00556640025718691,-0.004174826735453774,0.004870560411193159,0.002504874807221391,0.003210337487986395,34.47022247314453
5,2019-03-27,0.6818814303341582,0.6971889514137312,0.7066517999998727,0.6818814303341582,0.09000015095630821,0.0,0.017394934447300003,0.014333408997334596,0.01141107275061859,0.06460426803802086,35.35227584838867
6,2019-03-28,0.7083217519281049,0.7076259120821111,0.709713325449838,0.6946145350900123,0.029456607609204308,0.026440321593946714,0.010436960668379958,0.0030615254499652966,0.012733104755854097,-0.060543543347103906,35.88148880004883
7,2019-03-29,0.6891177294344502,0.7184803872751129,0.730308921465226,0.6843863051413795,0.08901390307598638,-0.019204022493654715,0.010854475193001756,0.020595596015387962,-0.010228229948632706,0.05955729546678207,36.431884765625
8,2019-04-01,0.7278040466580046,0.744503194344438,0.7568883791772952,0.713192312339298,0.9894380903020635,0.03868631722355442,0.026022807069325138,0.026579457712069265,0.028806007197918482,0.9004241872260772,37.751426696777344
9,2019-04-02,0.7670470145243031,0.7827720501284978,0.7986362218508151,0.7556359417736845,0.8762611141581922,0.03924296786629855,0.03826885578405981,0.04174784267351983,0.04244362943438651,-0.11317697614387134,39.6919174194336
10,2019-04-03,0.794322312082366,0.7915391119537726,0.7959922109254712,0.7724742255782404,0.7581126435971882,0.027275297558062905,0.008767061825274758,-0.0026440109253438315,0.016838283804555876,-0.11814847056100397,40.13646697998047
11,2019-04-04,0.7959922109254712,0.8309212159381936,0.8421931525706897,0.7946005843186109,0.669702565754052,0.0016698988431051998,0.03938210398442099,0.046200941645218485,0.0221263587403705,-0.08841007784313626,42.133419036865234
12,2019-04-05,0.812552169408655,0.7965488615682154,0.8207625805911857,0.7830503754498699,0.855459334886506,0.016559958483183812,-0.03437235436997821,-0.021430571979504043,-0.01155020886874103,0.1857567691324541,40.39049530029297
13,2019-04-08,0.7862510370179578,0.7952964241646047,0.812552169408655,0.7830503754498699,0.541661425128187,-0.0263011323906972,-0.0012524374036106956,-0.00821041118253063,0.0,-0.313797909758319,40.32698440551758
14,2019-04-09,0.7904258106682844,0.7830503754498699,0.7959922109254712,0.780406364524526,0.4619212712533902,0.004174773650326591,-0.01224604871473478,-0.016559958483183812,-0.0026440109253438315,-0.07974015387479683,39.70603561401367
15,2019-04-10,0.7791539271209154,0.7752574257068338,0.7849985996143471,0.766768689202931,0.45699003185178105,-0.011271883547369077,-0.007792949743036126,-0.010993611311124085,-0.0136376753215951,-0.0049312394016091665,39.31086730957031
16,2019-04-11,0.7751182895887113,0.7638463529562152,0.7822153994857538,0.7630114300772262,0.3696467119200133,-0.004035637532204039,-0.01141107275061859,-0.002783200128593344,-0.0037572591257047927,-0.08734331993176775,38.73225784301758
17,2019-04-12,0.7783189511567993,0.8112997320050443,0.811717246529666,0.7783189511567993,0.4670437219787353,0.003200661568087959,0.04745337904882918,0.029501847043912233,0.015307521079573116,0.09739701005872198,41.138465881347656
18,2019-04-15,0.8150570442158764,0.8040634329047525,0.8189534925448309,0.7972446483290819,0.2881906880085341,0.03673809305907716,-0.0072362991002918875,0.007236246015164816,0.01892569717228265,-0.1788530339702012,40.77154159545898
19,2019-04-16,0.8170052683803537,0.8140829321336378,0.8209017697944353,0.8048984088688684,0.3362098896509387,0.0019482241644772635,0.010019499228885342,0.0019482772496044465,0.007653760539786503,0.048019201642404585,41.27959442138672
20,2019-04-17,0.8203451191516912,0.8115780573264164,0.8217366926734243,0.8099081584833112,0.3230817227133893,0.0033398507713374714,-0.002504874807221391,0.0008349228789890084,0.005009749614442782,-0.013128166937549368,41.1525764465332
21,2019-04-18,0.8121347079691605,0.8039242967866298,0.8156136948586205,0.8008627713366644,0.26059084299034385,-0.00821041118253063,-0.007653760539786614,-0.006122997814803854,-0.009045387146646822,-0.062490879723045456,40.76448440551758
22,2019-04-22,0.7998886592544258,0.8055941956297351,0.8128304947300271,0.7968271338044604,0.22148812728635908,-0.01224604871473478,0.0016698988431053108,-0.002783200128593344,-0.004035637532204039,-0.03910271570398477,40.84916305541992
23,2019-04-23,0.7972446483290819,0.8021152087402751,0.8048984088688684,0.7932090107968778,0.2861729053554266,-0.0026440109253438315,-0.003478986889460023,-0.007932085861158678,-0.0036181230075825743,0.06468477806906753,40.67274856567383
24,2019-04-24,0.8000278484576754,0.7790147379176658,0.8055941956297351,0.7774144336761853,0.27329633226489813,0.002783200128593455,-0.023100470822609243,0.000695786760866679,-0.015794577120692432,-0.012876573090528476,39.50139236450195
25,2019-04-25,0.7759532124677003,0.7699694038561461,0.7790147379176658,0.7628722408739765,0.3150206558548404,-0.024074635989975057,-0.00904533406151975,-0.026579457712069265,-0.014542192802208809,0.04172432358994227,39.04274368286133
26,2019-04-26,0.7695518893315245,0.768856102570658,0.773726662981851,0.7646813289203314,0.20176820155686273,-0.006401323136175807,-0.0011133012854881441,-0.005288074935814846,0.0018090880463548231,-0.11325245429797767,38.98628234863281
27,2019-04-29,0.7660729024420645,0.7723350894601179,0.7749095588689641,0.7625939155526045,0.29865196016766216,-0.003478986889460023,0.003478986889459912,0.0011828958871130668,-0.002087413367726887,0.09688375861079943,39.16269302368164
