,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,price
0,2012-01-03,0.10082975042060438,0.10018782448644474,0.10199472913136236,0.10002140025197083,0.29323263929842575,0.10082975042060438,0.10018782448644474,0.10199472913136236,0.10002140025197083,0.29323263929842575,31.11243057250977
1,2012-01-04,0.0999976292482348,0.1016143295855019,0.10204227113883442,0.09966477170984639,0.3845684194459284,-0.000832121172369582,0.0014265050990571598,4.7542007472062275e-05,-0.0003566285421244403,0.09133578014750265,31.55540657043457
2,2012-01-05,0.10135280319720272,0.10244645075787148,0.10270797714617065,0.10078219934369174,0.3554182595241895,0.0013551739489679193,0.000832121172369582,0.0006657060073362309,0.0011174276338453554,-0.029150159921738916,31.81381607055664
3,2012-01-06,0.10223247544648494,0.10270797714617065,0.10294572346129323,0.1017569737467992,0.2527353208494932,0.0008796722492822179,0.00026152638829916863,0.00023774631512257782,0.0009747744031074618,-0.1026829386746963,31.895038604736328
4,2012-01-09,0.10266042606925802,0.1027792992268193,0.10294572346129323,0.10163810058923793,0.254854890968758,0.0004279506227730795,7.132208064865309e-05,0.0,-0.00011887315756127503,0.0021195701192648353,31.917200088500977
5,2012-01-10,0.10349254724162761,0.10349254724162761,0.1036589714761015,0.10251777283852014,0.26008963943024843,0.0008321211723695959,0.000713248014808307,0.0007132480148082654,0.000879672249282204,0.005234748461490413,32.13867950439453
6,2012-01-11,0.10346877623789157,0.10332612300715369,0.1036589714761015,0.1026128749923454,0.2852261452963582,-2.3771003736045015e-05,-0.00016642423447392474,0.0,9.510215382525777e-05,0.02513650586610977,32.086997985839844
7,2012-01-12,0.10363520047236549,0.10315969877267978,0.1038016247068394,0.10254155291169674,0.2931285687524717,0.00016642423447392474,-0.00016642423447391086,0.00014265323073790748,-7.132208064865309e-05,0.007902423456113472,32.03531265258789
8,2012-01-13,0.1024940018347841,0.10344499616471498,0.10349254724162761,0.10204227113883442,0.2801648477447913,-0.0011411986375813865,0.00028529739203519977,-0.0003090774652117906,-0.00049928177286232,-0.012963721007680395,32.123924255371094
9,2012-01-17,0.10368275154927811,0.10399182901448992,0.1045148727216477,0.10346877623789157,0.26743008193820983,0.0011887497144940085,0.000546832849774942,0.0010223254800200837,0.001426505099057146,-0.01273476580658145,32.293724060058594
10,2012-01-18,0.1039442779375773,0.10670217691242577,0.10696370330072495,0.10389672686066466,0.4560718225527811,0.0002615263882991825,0.0027103478979358525,0.0024488305790772574,0.00042795062277309337,0.18864174061457128,33.13541030883789
11,2012-01-19,0.10667839683924918,0.10796224870756845,0.10798601971130448,0.10567985143240567,0.5454302623271562,0.0027341189016718837,0.0012600717951426754,0.001022316410579524,0.0017831245717410127,0.08935843977437508,33.526710510253906
12,2012-01-20,0.1080573508613937,0.10582249559370299,0.10817622401895499,0.10534700296345785,0.4367216390417184,0.001378954022144524,-0.002139753113865453,0.00019020430765051555,-0.0003328484689478217,-0.10870862328543779,32.86222457885742
13,2012-01-23,0.10537077396719387,0.10670217691242577,0.10696370330072495,0.10456242379856033,0.4780029556035051,-0.0026865768941998353,0.0008796813187227775,-0.0012125207182300396,-0.0007845791648975198,0.041281316561786685,33.13541030883789
14,2012-01-24,0.10627422628965268,0.10689237215063571,0.10729655176967277,0.10594137782070485,0.37996156327836095,0.0009034523224588087,0.000190195238209942,0.0003328484689478217,0.001378954022144524,-0.09804139232514414,33.19446563720703
15,2012-01-25,0.10658330375486448,0.107605620165444,0.10796224870756845,0.10603647090508952,0.3444735071080183,0.00030907746521180446,0.0007132480148082931,0.0006656969378956712,9.509308438467035e-05,-0.035488056170342674,33.41596221923828
16,2012-01-26,0.10781959547683054,0.1068686011468997,0.10781959547683054,0.10572740250931831,0.38764196956977237,0.0012362917219660569,-0.0007370190185443104,-0.00014265323073790748,-0.00030906839577121703,0.0431684624617541,33.18707656860352
17,2012-01-27,0.10634554837030134,0.10667839683924918,0.10698747430446097,0.10558474927858041,0.2749127541923085,-0.0014740471065291944,-0.00019020430765051555,-0.0008321211723695682,-0.0001426532307378936,-0.11272921537746389,33.12800979614258
18,2012-01-30,0.10598892889761748,0.1064406505241266,0.10648820160103922,0.1051330276520713,0.23327759777427792,-0.00035661947268386673,-0.00023774631512257782,-0.0004992727034217465,-0.00045172162650911063,-0.04163515641803056,33.05419158935547
19,2012-01-31,0.10667839683924918,0.10553719820166779,0.10758184916170797,0.10522812073645599,0.3588178973586895,0.0006894679416317023,-0.0009034523224588087,0.0010936475606687507,9.509308438468422e-05,0.1255402995844116,32.77362823486328
20,2012-02-01,0.10625044621647607,0.10572740250931831,0.10677349899307444,0.10560852028231645,0.3783450007978742,-0.00042795062277310725,0.00019020430765051555,-0.000808350168633537,0.00038039954586045754,0.01952710343918468,32.83269500732422
21,2012-02-02,0.10591759774752825,0.1057036224361417,0.10608402198200216,0.10532322289028125,0.31094544621981085,-0.0003328484689478217,-2.3780073176604688e-05,-0.0006894770110722759,-0.00028529739203519977,-0.06739955457806335,32.825313568115234
22,2012-02-03,0.10655952368168789,0.10739164485405746,0.10762940023862061,0.10655952368168789,0.36156535977187737,0.0006419259341596401,0.001688022417915755,0.0015453782566184487,0.0012363007914066443,0.05061991355206652,33.349510192871094
23,2012-02-06,0.10710634746202226,0.1074629760041467,0.10765317124235665,0.10696370330072495,0.28069213851095864,0.0005468237803343684,7.133115008924051e-05,2.3771003736045015e-05,0.00040417961903706223,-0.08087322126091873,33.37166213989258
24,2012-02-07,0.10729655176967277,0.10808112186512973,0.10836642832660551,0.10722522061958353,0.3373758958739497,0.00019020430765051555,0.0006181458609830354,0.0007132570842488528,0.0002615173188585812,0.05668375736299108,33.563621520996094
25,2012-02-08,0.10808112186512973,0.10739164485405746,0.10810490193830632,0.10663084576233653,0.2629099512256041,0.0007845700954569601,-0.0006894770110722759,-0.0002615263882991825,-0.0005943748572470042,-0.0744659446483456,33.349510192871094
26,2012-02-09,0.10762940023862061,0.10762940023862061,0.10786714655374319,0.10658330375486448,0.18582489783741404,-0.0004517216265091245,0.00023775538456315137,-0.0002377553845631375,-4.75420074720484e-05,-0.07708505338819008,33.423343658447266
27,2012-02-10,0.10691615222381232,0.10777205346935849,0.10777205346935849,0.10682105006998706,0.174356323673274,-0.0007132480148082931,0.00014265323073787972,-9.50930843846981e-05,0.00023774631512257782,-0.011468574164140044,33.4676399230957
28,2012-02-13,0.10822377509586761,0.10919854949897508,0.10962650012174817,0.1080573508613937,0.31859463134743604,0.0013076228720552974,0.0014264960296165863,0.0018544466523896797,0.0012363007914066443,0.14423830767416204,33.910621643066406
29,2012-02-14,0.10903212526450116,0.10950762696418688,0.10986424643687075,0.10860417464172807,0.2677076033940874,0.0008083501686335509,0.00030907746521180446,0.00023774631512257782,0.0005468237803343684,-0.05088702795334865,34.006614685058594
30,2012-02-15,0.10879436987993803,0.10867549672237674,0.10976914428304549,0.10853285256107942,0.25971845448301223,-0.0002377553845631375,-0.0008321302418101417,-9.510215382525777e-05,-7.132208064865309e-05,-0.007989148911075161,33.748191833496094
31,2012-02-16,0.10910344734514982,0.10919854949897508,0.10991179751378337,0.10869927679555333,0.2585736784775173,0.0003090774652117906,0.0005230527765983373,0.00014265323073787972,0.00016642423447391086,-0.0011447760054949518,33.910621643066406
32,2012-02-17,0.10972160227557343,0.11105299615136476,0.11107677622454136,0.10957894904483555,0.4008762739969334,0.0006181549304236089,0.0018544466523896797,0.0011649787107579912,0.0008796722492822179,0.1423025955194161,34.48650360107422
33,2012-02-21,0.11426262582216293,0.1115522688547865,0.11428639682589896,0.11088657191689084,0.7103057592640131,0.004541023546589501,0.0004992727034217465,0.003209620601357599,0.0013076228720552974,0.3094294852670797,34.64155960083008
34,2012-02-22,0.1112669714627513,0.11072014768241692,0.11231307701594799,0.11043485029038172,0.40377637321085386,-0.002995654359411626,-0.000832121172369582,-0.0019733198099509686,-0.0004517216265091245,-0.3065293860531592,34.383140563964844
35,2012-02-23,0.11064882560176827,0.11162360000487573,0.11221797486212273,0.11060127452485563,0.3202632291008999,-0.0006181458609830354,0.0009034523224588087,-9.510215382525777e-05,0.00016642423447391086,-0.08351314410995397,34.66371154785156
